Spearman_allwords,Spearman_dependents,adjacent_post,adjacent_tag,id,label,nearest_dep,nearest_dep_tag,pmi_adjacent,pmi_neardep,root_verb
0,0,,,wsj_0034.32.1,iquote,Porter,NNP,0,-0.405923499,says
0,0,,,wsj_0034.33.0,ref,Porter,NNP,0,-0.405923499,suggests
0,0,Mr.,NNP,wsj_0034.33.1,quote,Porter,NNP,-0.405923499,-0.405923499,suggests
0,0,,,wsj_0034.35.0,ref,Porter,NNP,0,-0.405923499,says
0,0,Mr.,NNP,wsj_0034.35.1,quote,Porter,NNP,-0.405923499,-0.405923499,says
-0.415176858,0,The,DT,wsj_0034.39.0,ref,Foot,NNP,-4.972718629,-0.405923499,says
-0.415176858,0,The,DT,wsj_0034.39.1,post-adj2,Foot,NNP,-4.972718629,-0.405923499,says
0,0,,,wsj_0035.1.0,ref,Department,NNP,0,-0.405923499,said
-0.866025404,0,the,DT,wsj_0035.1.1,quote,Department,NNP,-4.972718629,-0.405923499,said
0.070801894,0,clear,VB,wsj_0035.2.0,ref,clear,VB,0.506381559,0.506381559,could
-0.040008002,1,clear,VB,wsj_0035.2.1,pre-adv,clear,VB,0.506381559,0.506381559,could
0.294508302,0,that,IN,wsj_0035.3.0,ref,that,IN,-2.88295062,-2.88295062,said
0.294508302,0,that,IN,wsj_0035.3.1,pre-adj2,that,IN,-2.88295062,-2.88295062,said
0.150786099,0,be,VB,wsj_0035.6.0,ref,be,VB,0.506381559,0.506381559,would
-0.081269456,0,unless,IN,wsj_0035.6.1,post-adv,bank,NN,-2.88295062,0.301443272,would
0.001250299,0,be,VB,wsj_0035.6.2,post-adv,be,VB,0.506381559,0.506381559,would
0.249854321,1,illegal,JJ,wsj_0035.7.0,ref,illegal,JJ,-1.503254446,-1.503254446,'s
-0.213070213,1,illegal,JJ,wsj_0035.7.1,post-adv,illegal,JJ,-1.503254446,-1.503254446,'s
0.305222073,1,still,RB,wsj_0035.11.0,ref,still,RB,0.508775923,0.508775923,might
0.597572085,1,still,RB,wsj_0035.11.1,post-adv,still,RB,0.508775923,0.508775923,might
0.322423974,0,its,PRP$,wsj_0036.2.0,ref,indicated,VBD,0.701568669,0.506381559,said
0.313467753,0,its,PRP$,wsj_0036.2.1,post-adj2,indicated,VBD,0.701568669,0.506381559,said
0.542648862,0.5,up,RB,wsj_0036.3.0,ref,up,RB,0.508775923,0.508775923,inched
0.374240594,1,to,TO,wsj_0036.3.1,post-adj3,to,TO,0.903833231,0.903833231,inched
-0.542648862,-0.5,from,IN,wsj_0036.3.2,post-adj3,from,IN,-2.88295062,-2.88295062,inched
-0.01871203,-0.5,up,RB,wsj_0036.3.3,post-adj3,up,RB,0.508775923,0.508775923,inched
-0.374240594,-1,from,IN,wsj_0036.3.4,post-adj3,from,IN,-2.88295062,-2.88295062,inched
0.01871203,0.5,to,TO,wsj_0036.3.5,post-adj3,to,TO,0.903833231,0.903833231,inched
0.117434326,0,that,IN,wsj_0036.5.0,ref,that,IN,-2.88295062,-2.88295062,said
-0.009394746,0,that,IN,wsj_0036.5.1,post-adj3,that,IN,-2.88295062,-2.88295062,said
-0.192592294,0,that,IN,wsj_0036.5.2,post-adj3,that,IN,-2.88295062,-2.88295062,said
0.206684413,0,that,IN,wsj_0036.5.3,post-adj3,that,IN,-2.88295062,-2.88295062,said
-0.065763222,0,that,IN,wsj_0036.5.4,post-adj3,that,IN,-2.88295062,-2.88295062,said
-0.281842381,0,that,IN,wsj_0036.5.5,post-adj3,that,IN,-2.88295062,-2.88295062,said
0,0,,,wsj_0036.6.0,ref,Department,NNP,0,-0.405923499,said
-0.866025404,0,the,DT,wsj_0036.6.1,quote,Department,NNP,-4.972718629,-0.405923499,said
0,0,have,VB,wsj_0036.7.0,ref,have,VB,0.506381559,0.506381559,would
0.193877737,1,have,VB,wsj_0036.7.1,pre-adv,have,VB,0.506381559,0.506381559,would
0.804617278,1,now,RB,wsj_0036.15.0,ref,now,RB,0.508775923,0.508775923,is
-0.25819889,1,now,RB,wsj_0036.15.1,post-adv,now,RB,0.508775923,0.508775923,is
0.490990253,0,closely,RB,wsj_0036.20.0,ref,Inventories,NNS,0.508775923,0.301443272,are
0.490990253,0,closely,RB,wsj_0036.20.1,post-adj2,Inventories,NNS,0.508775923,0.301443272,are
-0.126763348,0,Elliott,NNP,wsj_0036.23.0,ref,Platt,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_0036.23.1,iquote,Platt,NNP,0,-0.405923499,said
-0.198697348,0,orders,NNS,wsj_0036.26.0,ref,department,NN,0.301443272,0.301443272,said
-0.166814679,0,orders,NNS,wsj_0036.26.1,post-adj3,department,NN,0.301443272,0.301443272,said
-0.08938534,0,orders,NNS,wsj_0036.26.2,post-adj3,department,NN,0.301443272,0.301443272,said
-0.199836015,0,orders,NNS,wsj_0036.26.3,post-adj3,department,NN,0.301443272,0.301443272,said
-0.121268009,0,orders,NNS,wsj_0036.26.4,post-adj3,department,NN,0.301443272,0.301443272,said
-0.088246673,0,orders,NNS,wsj_0036.26.5,post-adj3,department,NN,0.301443272,0.301443272,said
0.27545404,1,up,RB,wsj_0036.27.0,ref,up,RB,0.508775923,0.508775923,were
-0.491026767,-1,after,IN,wsj_0036.27.1,post-adj2,after,IN,-2.88295062,-2.88295062,were
0.31887407,1,to,TO,wsj_0036.29.0,ref,shipments,NNS,0.903833231,0.301443272,fell
-0.376851173,-1,after,IN,wsj_0036.29.1,post-adj2,shipments,NNS,-2.88295062,0.301443272,fell
0,0,,,wsj_0036.30.0,ref,Department,NNP,0,-0.405923499,noted
-0.866025404,0,the,DT,wsj_0036.30.1,quote,Department,NNP,-4.972718629,-0.405923499,noted
-0.142128068,-0.5,in,IN,wsj_0036.31.0,ref,in,IN,-2.88295062,-2.88295062,rose
-0.039795859,0.5,to,TO,wsj_0036.31.1,post-adj2,to,TO,0.903833231,0.903833231,rose
0.091424816,0,residential,JJ,wsj_0036.33.0,ref,Department,NNP,-1.503254446,-0.405923499,said
0.088136153,0,residential,JJ,wsj_0036.33.1,post-adj3,Department,NNP,-1.503254446,-0.405923499,said
0.11378772,0,residential,JJ,wsj_0036.33.2,post-adj3,Department,NNP,-1.503254446,-0.405923499,said
0.115103185,0,residential,JJ,wsj_0036.33.3,post-adj3,Department,NNP,-1.503254446,-0.405923499,said
0.117076383,0,residential,JJ,wsj_0036.33.4,post-adj3,Department,NNP,-1.503254446,-0.405923499,said
0.090109351,0,residential,JJ,wsj_0036.33.5,post-adj3,Department,NNP,-1.503254446,-0.405923499,said
-0.109742936,1,off,JJ,wsj_0036.35.0,ref,off,JJ,-1.503254446,-1.503254446,was
0.017700474,-1,with,IN,wsj_0036.35.1,post-adj2,with,IN,-2.88295062,-2.88295062,was
-0.182867007,0,with,IN,wsj_0036.39.0,ref,with,IN,-2.88295062,-2.88295062,contrast
-0.113377545,0,with,IN,wsj_0036.39.1,post-adj2,with,IN,-2.88295062,-2.88295062,contrast
-0.371206175,-0.5,money,NN,wsj_0036.41.0,ref,money,NN,0.301443272,0.301443272,counts
-0.626061486,-1,money,NN,wsj_0036.41.1,post-adv,money,NN,0.301443272,0.301443272,counts
0.040032038,-0.5,money,NN,wsj_0036.41.2,post-adv,money,NN,0.301443272,0.301443272,counts
0.124343167,0,Robert,NNP,wsj_0036.43.0,ref,Bretz,NNP,-0.405923499,-0.405923499,said
0.124343167,0,Robert,NNP,wsj_0036.43.1,pre-adv,Bretz,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_0036.43.2,iquote,Bretz,NNP,0,-0.405923499,said
0.247944768,-0.5,better,JJR,wsj_0036.46.0,ref,orders,NNS,-1.503254446,0.301443272,reported
0.367642243,0.5,better,JJR,wsj_0036.46.1,post-adj2,orders,NNS,-1.503254446,0.301443272,reported
0.352920261,0,that,IN,wsj_0036.51.0,ref,that,IN,-2.88295062,-2.88295062,said
0.281802828,0,that,IN,wsj_0036.51.1,post-adj2,that,IN,-2.88295062,-2.88295062,said
1,0,to,TO,wsj_0036.53.0,ref,to,TO,0.903833231,0.903833231,tend
0.359299757,1,to,TO,wsj_0036.53.1,pre-adv,to,TO,0.903833231,0.903833231,tend
0.203111931,0,It,PRP,wsj_0036.58.0,ref,Bretz,NNP,0.701568669,-0.405923499,said
0.306708845,1,It,PRP,wsj_0036.58.1,pre-adv,Bretz,NNP,0.701568669,-0.405923499,said
0,0,,,wsj_0036.60.0,ref,Bretz,NNP,0,-0.405923499,noted
0,0,Mr.,NNP,wsj_0036.60.1,quote,Bretz,NNP,-0.405923499,-0.405923499,noted
0.577350269,0,almost,RB,wsj_0037.2.0,ref,almost,RB,0.508775923,0.508775923,is
0.564288094,1,almost,RB,wsj_0037.2.1,pre-adv,almost,RB,0.508775923,0.508775923,is
-0.360797131,0,that,IN,wsj_0037.9.0,ref,that,IN,-2.88295062,-2.88295062,'s
0.014965925,0,that,IN,wsj_0037.9.1,pre-adv,that,IN,-2.88295062,-2.88295062,'s
0.149512575,0.774596669,off,RP,wsj_0037.12.0,ref,off,RP,0.903833231,0.903833231,sets
-0.009892136,0.774596669,off,RP,wsj_0037.12.1,post-adj2,off,RP,0.903833231,0.903833231,sets
-0.069131031,0,sold,VBN,wsj_0037.16.0,ref,sold,VBN,0.506381559,0.506381559,has
0.231908414,0,sold,VBN,wsj_0037.16.1,post-adv,sold,VBN,0.506381559,0.506381559,has
-0.317930145,0,a,DT,wsj_0037.20.0,ref,baseball,NN,-4.972718629,0.301443272,is
-0.339763188,1,a,DT,wsj_0037.20.1,pre-adv,baseball,NN,-4.972718629,0.301443272,is
0.063483845,0,the,DT,wsj_0037.28.0,ref,It,PRP,-4.972718629,0.701568669,'s
0.057079773,0,the,DT,wsj_0037.28.1,post-adv,It,PRP,-4.972718629,0.701568669,'s
0.009188451,0,the,DT,wsj_0037.28.2,post-adj2,It,PRP,-4.972718629,0.701568669,'s
0.353401041,0,have,VB,wsj_0037.32.0,ref,have,VB,0.506381559,0.506381559,must
0.287624856,0,have,VB,wsj_0037.32.1,post-adj2,have,VB,0.506381559,0.506381559,must
-0.072212327,0.5,a,DT,wsj_0037.33.0,ref,ultimately,RB,-4.972718629,0.508775923,took
-0.424003655,0.5,a,DT,wsj_0037.33.1,post-adv,lesson,NN,-4.972718629,0.301443272,took
-0.615587011,0,in,IN,wsj_0037.36.0,ref,in,IN,-2.88295062,-2.88295062,worked
-0.359092423,0,for,IN,wsj_0037.36.1,post-adj2,for,IN,-2.88295062,-2.88295062,worked
0,0,,,wsj_0037.39.0,ref,official,NN,0,0.301443272,said
-1,0,an,DT,wsj_0037.39.1,quote,official,NN,-4.972718629,0.301443272,said
0,0,,,wsj_0037.39.2,post-adj2,official,NN,0,0.301443272,said
0.13167613,0,they,PRP,wsj_0037.48.0,ref,five,CD,0.701568669,-2.096477369,said
0.20403589,0,they,PRP,wsj_0037.48.1,post-adj2,five,CD,0.701568669,-2.096477369,said
0,0,,,wsj_0037.52.0,ref,WAFA,NNP,0,-0.405923499,said
-0.657375735,0,the,DT,wsj_0037.52.1,quote,WAFA,NNP,-4.972718629,-0.405923499,said
0,0,,,wsj_0037.55.0,ref,Daily,NNP,0,-0.405923499,said
-0.632455532,0,the,DT,wsj_0037.55.1,quote,Daily,NNP,-4.972718629,-0.405923499,said
0,0,,,wsj_0037.57.0,ref,newspaper,NN,0,0.301443272,said
-1,0,the,DT,wsj_0037.57.1,quote,newspaper,NN,-4.972718629,0.301443272,said
0,0,,,wsj_0037.57.2,pre-adv,newspaper,NN,0,0.301443272,said
0,0,,,wsj_0037.58.0,ref,newspaper,NN,0,0.301443272,said
-1,0,the,DT,wsj_0037.58.1,quote,newspaper,NN,-4.972718629,0.301443272,said
-0.307926436,0,in,IN,wsj_0037.65.0,ref,in,IN,-2.88295062,-2.88295062,said
-0.47665325,0,in,IN,wsj_0037.65.1,post-adv,in,IN,-2.88295062,-2.88295062,said
-0.089499793,-1,in,IN,wsj_0037.66.0,ref,in,IN,-2.88295062,-2.88295062,said
-0.111874742,-1,in,IN,wsj_0037.66.1,post-adv,in,IN,-2.88295062,-2.88295062,said
0.697550742,1,n't,RB,wsj_0037.67.0,ref,n't,RB,0.508775923,0.508775923,ca
0.272552939,1,n't,RB,wsj_0037.67.1,post-adj2,n't,RB,0.508775923,0.508775923,ca
0.183344651,-1,a,DT,wsj_0037.68.0,ref,record,NN,-4.972718629,0.301443272,set
-0.948683298,0,a,DT,wsj_0037.68.1,post-adv,record,NN,-4.972718629,0.301443272,set
0.161121057,-1,a,DT,wsj_0037.68.2,post-adj2,record,NN,-4.972718629,0.301443272,set
0.430376683,0,painted,VBN,wsj_0037.69.0,ref,painted,VBN,0.506381559,0.506381559,was
0.187120297,0,painted,VBN,wsj_0037.69.1,post-adj3,painted,VBN,0.506381559,0.506381559,was
0.074848119,0,painted,VBN,wsj_0037.69.2,post-adj3,painted,VBN,0.506381559,0.506381559,was
0.411664654,0,painted,VBN,wsj_0037.69.3,post-adj3,painted,VBN,0.506381559,0.506381559,was
0.318104505,0,painted,VBN,wsj_0037.69.4,post-adj3,painted,VBN,0.506381559,0.506381559,was
0.093560149,0,painted,VBN,wsj_0037.69.5,post-adj3,painted,VBN,0.506381559,0.506381559,was
0,0,,,wsj_0037.70.0,ref,office,NN,0,0.301443272,said
0,0,,,wsj_0037.70.1,dat-np-np,office,NN,0,0.301443272,said
-0.948683298,0,the,DT,wsj_0037.70.2,quote,office,NN,-4.972718629,0.301443272,said
0,0,,,wsj_0037.70.3,post-adj2,office,NN,0,0.301443272,said
0.159590523,1,still,RB,wsj_0037.71.0,ref,still,RB,0.508775923,0.508775923,was
-0.265984206,-1,well,RB,wsj_0037.71.1,post-adj2,below,IN,0.508775923,-2.88295062,was
-0.175357505,0,A,DT,wsj_0039.4.0,ref,Lane,NNP,-4.972718629,-0.405923499,shot
-0.175357505,0,A,DT,wsj_0039.4.1,pre-adj2,Lane,NNP,-4.972718629,-0.405923499,shot
0.276096169,0,revived,VBN,wsj_0039.5.0,ref,revived,VBN,0.506381559,0.506381559,has
0.276096169,0,revived,VBN,wsj_0039.5.1,pre-adj2,revived,VBN,0.506381559,0.506381559,has
0.564288094,0,be,VB,wsj_0039.6.0,ref,be,VB,0.506381559,0.506381559,would
0.093494699,1,be,VB,wsj_0039.6.1,pre-adv,be,VB,0.506381559,0.506381559,would
0.33028913,1,contained,VBD,wsj_0039.8.0,ref,I,PRP,0.506381559,0.701568669,say
1,0,contained,VBD,wsj_0039.8.1,post-adv,I,PRP,0.506381559,0.701568669,say
0.068810235,1,contained,VBD,wsj_0039.8.2,post-adj2,I,PRP,0.506381559,0.701568669,say
0,0,benign,JJ,wsj_0039.11.0,ref,benign,JJ,-1.503254446,-1.503254446,seem
0,0,benign,JJ,wsj_0039.11.1,post-adj2,benign,JJ,-1.503254446,-1.503254446,seem
-0.288739554,-1,with,IN,wsj_0039.12.0,ref,with,IN,-2.88295062,-2.88295062,walk
0.20775163,-1,with,IN,wsj_0039.12.1,post-adv,with,IN,-2.88295062,-2.88295062,walk
-0.160482663,0.866025404,out,RP,wsj_0039.13.0,ref,out,RP,0.903833231,0.903833231,hangs
0,0.866025404,out,RP,wsj_0039.13.1,post-adj2,out,RP,0.903833231,0.903833231,hangs
-0.398684536,0,put,VBN,wsj_0039.20.0,ref,put,VBN,0.506381559,0.506381559,is
-0.019345452,1,put,VBN,wsj_0039.20.1,pre-adv,put,VBN,0.506381559,0.506381559,is
-0.265497122,-0.5,the,DT,wsj_0039.22.0,ref,She,PRP,-4.972718629,0.701568669,gives
-0.129093389,0.5,a,DT,wsj_0039.22.1,dat-np-np,She,PRP,-4.972718629,0.701568669,gives
0.413036552,-1,far,JJ,wsj_0039.23.0,ref,far,JJ,-1.503254446,-1.503254446,seem
-1,0,far,JJ,wsj_0039.23.1,post-adv,far,JJ,-1.503254446,-1.503254446,seem
0.096558103,0,resonate,VB,wsj_0039.25.0,ref,resonate,VB,0.506381559,0.506381559,might
-0.866025404,0,resonate,VB,wsj_0039.25.1,post-adv,resonate,VB,0.506381559,0.506381559,might
-0.948683298,0,a,DT,wsj_0039.32.0,ref,officials,NNS,-4.972718629,0.301443272,needed
-0.271758544,1,a,DT,wsj_0039.32.1,pre-adv,officials,NNS,-4.972718629,0.301443272,needed
-0.948683298,0,a,DT,wsj_0039.32.2,post-adj2,officials,NNS,-4.972718629,0.301443272,needed
0.085453651,0.5,an,DT,wsj_0039.34.0,ref,She,PRP,-4.972718629,0.701568669,became
-0.5,0.5,an,DT,wsj_0039.34.1,post-adv,abortionist,NN,-4.972718629,0.301443272,became
0.115032472,-1,dreadful,JJ,wsj_0039.37.0,ref,dreadful,JJ,-1.503254446,-1.503254446,was
-0.076933738,-0.5,dreadful,JJ,wsj_0039.37.1,pre-adv,dreadful,JJ,-1.503254446,-1.503254446,was
0.2,1,not,RB,wsj_0039.38.0,ref,not,RB,0.508775923,0.508775923,was
0.039780323,1,not,RB,wsj_0039.38.1,pre-adv,not,RB,0.508775923,0.508775923,was
-0.369917067,1,the,DT,wsj_0039.42.0,ref,I,PRP,-4.972718629,0.701568669,mention
-1,0,the,DT,wsj_0039.42.1,post-adv,I,PRP,-4.972718629,0.701568669,mention
0.115692754,0,speculated,VBN,wsj_0040.4.0,ref,speculated,VBN,0.506381559,0.506381559,have
-0.060071238,0,speculated,VBN,wsj_0040.4.1,post-adj2,speculated,VBN,0.506381559,0.506381559,have
0.264820449,0,hit,VB,wsj_0040.5.0,ref,hit,VB,0.506381559,0.506381559,could
0.019500499,1,hit,VB,wsj_0040.5.1,pre-adv,hit,VB,0.506381559,0.506381559,could
-0.3,0,prompted,VBN,wsj_0041.8.0,ref,prompted,VBN,0.506381559,0.506381559,are
-0.3,0,prompted,VBN,wsj_0041.8.1,pre-adj2,prompted,VBN,0.506381559,0.506381559,are
-0.948683298,0,a,DT,wsj_0041.12.0,ref,voice,NN,-4.972718629,0.301443272,says
0,0,,,wsj_0041.12.1,iquote,voice,NN,0,0.301443272,says
-1,0,the,DT,wsj_0041.19.0,ref,announcer,NN,-4.972718629,0.301443272,says
0,0,,,wsj_0041.19.1,iquote,announcer,NN,0,0.301443272,says
0.223496409,1,fail,VB,wsj_0041.28.0,ref,fail,VB,0.506381559,0.506381559,did
0.18241763,1,fail,VB,wsj_0041.28.1,post-adv,fail,VB,0.506381559,0.506381559,did
0.218036345,0,refused,VBN,wsj_0041.30.0,ref,refused,VBN,0.506381559,0.506381559,has
0.202177923,0,refused,VBN,wsj_0041.30.1,dat-np-np,refused,VBN,0.506381559,0.506381559,has
0.686796837,0,refused,VBN,wsj_0041.30.2,post-adv,refused,VBN,0.506381559,0.506381559,has
0.129044591,0,Giuliani,NNP,wsj_0041.35.0,ref,has,VBZ,-0.405923499,0.506381559,knows
0.018434942,0,Giuliani,NNP,wsj_0041.35.1,post-adv,argues,VBZ,-0.405923499,0.506381559,knows
-0.388074078,0,On,IN,wsj_0041.40.0,ref,announcer,NN,-2.88295062,0.301443272,continues
0.203154453,1,On,IN,wsj_0041.40.1,pre-adv,announcer,NN,-2.88295062,0.301443272,continues
-0.387559925,0,On,IN,wsj_0041.40.2,dat-np-pp,announcer,NN,-2.88295062,0.301443272,continues
-0.164316767,0,Mark,NNP,wsj_0041.49.0,ref,Rozell,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0041.49.1,iquote,Rozell,NNP,0,-0.405923499,says
0.059275111,0,when,WRB,wsj_0041.54.0,ref,attacks,NNS,0.508775923,0.301443272,began
0,0,,,wsj_0041.54.1,post-adv,attacks,NNS,0,0.301443272,began
-1,0,a,DT,wsj_0041.55.0,ref,voice,NN,-4.972718629,0.301443272,says
0,0,,,wsj_0041.55.1,iquote,voice,NN,0,0.301443272,says
-0.084919587,0,lying,VBG,wsj_0041.63.0,ref,lying,VBG,0.506381559,0.506381559,'s
-0.564288094,0,lying,VBG,wsj_0041.63.1,post-adv,lying,VBG,0.506381559,0.506381559,'s
-0.872081599,0,while,IN,wsj_0041.64.0,ref,while,IN,-2.88295062,-2.88295062,shrinks
0,0,,,wsj_0041.64.1,post-adv,nose,NN,0,0.301443272,shrinks
0.012270862,1,devastating,VBG,wsj_0041.68.0,ref,ad,NN,0.506381559,0.301443272,was
0.012270862,1,devastating,VBG,wsj_0041.68.1,pre-adj2,ad,NN,0.506381559,0.301443272,was
0,0,devastating,VBG,wsj_0041.68.2,post-adv,ad,NN,0.506381559,0.301443272,was
-0.088203254,-1,in,IN,wsj_0041.70.0,ref,in,IN,-2.88295062,-2.88295062,appeared
-0.088203254,-1,in,IN,wsj_0041.70.1,pre-adj2,in,IN,-2.88295062,-2.88295062,appeared
-0.170426627,-1,in,IN,wsj_0041.70.2,post-adv,in,IN,-2.88295062,-2.88295062,appeared
0.038869231,-1,in,IN,wsj_0041.70.3,pre-adv,in,IN,-2.88295062,-2.88295062,appeared
-0.085575983,0,that,IN,wsj_0043.2.0,ref,that,IN,-2.88295062,-2.88295062,suggest
-0.105620808,0,that,IN,wsj_0043.2.1,post-adj2,that,IN,-2.88295062,-2.88295062,suggest
0.239045722,0,Robert,NNP,wsj_0043.4.0,ref,Hormats,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0043.4.1,iquote,Hormats,NNP,0,-0.405923499,says
-0.068100522,1,them,PRP,wsj_0043.12.0,ref,them,PRP,0.701568669,0.701568669,make
0.212814133,1,them,PRP,wsj_0043.12.1,post-adj2,them,PRP,0.701568669,0.701568669,make
0.181155383,0,be,VB,wsj_0043.15.0,ref,be,VB,0.506381559,0.506381559,will
-0.156339577,0,as,IN,wsj_0043.15.1,post-adv,relations,NNS,-2.88295062,0.301443272,will
0.032289025,0,Richard,NNP,wsj_0043.20.0,ref,Drobnick,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0043.20.1,iquote,Drobnick,NNP,0,-0.405923499,says
-0.127738795,0,Kent,NNP,wsj_0043.23.0,ref,Calder,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0043.23.1,iquote,Calder,NNP,0,-0.405923499,says
-0.096952312,0,make,VB,wsj_0043.24.0,ref,make,VB,0.506381559,0.506381559,might
-0.096952312,0,make,VB,wsj_0043.24.1,pre-adj2,make,VB,0.506381559,0.506381559,might
0,0,Goldman,NNP,wsj_0043.25.0,ref,Hormats,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0043.25.1,iquote,Hormats,NNP,0,-0.405923499,says
0.11500856,0,meet,VB,wsj_0043.27.0,ref,meet,VB,0.506381559,0.506381559,will
0.13954372,0,meet,VB,wsj_0043.27.1,post-adj2,meet,VB,0.506381559,0.506381559,will
0,0,,,wsj_0043.31.0,ref,Baker,NNP,0,-0.405923499,said
0,0,,,wsj_0043.31.1,pre-adv,Baker,NNP,0,-0.405923499,said
0.15716355,0.210818511,the,DT,wsj_0043.34.0,ref,U.S.,NNP,-4.972718629,-0.405923499,outstrips
-0.050675199,-0.5,the,DT,wsj_0043.34.1,post-adv,U.S.,NNP,-4.972718629,-0.405923499,outstrips
-0.632455532,0,an,DT,wsj_0043.36.0,ref,also,RB,-4.972718629,0.508775923,convey
-0.140317628,1,an,DT,wsj_0043.36.1,pre-adv,also,RB,-4.972718629,0.508775923,convey
-0.151185789,0,J.,NNP,wsj_0043.37.0,ref,Farren,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0043.37.1,iquote,Farren,NNP,0,-0.405923499,says
0.086965655,0,be,VB,wsj_0043.38.0,ref,be,VB,0.506381559,0.506381559,will
0.003620243,1,be,VB,wsj_0043.38.1,pre-adv,be,VB,0.506381559,0.506381559,will
0,0,,,wsj_0043.42.0,ref,Hormats,NNP,0,-0.405923499,says
0,0,Mr.,NNP,wsj_0043.42.1,quote,Hormats,NNP,-0.405923499,-0.405923499,says
0.295086237,0,Chong-sik,NNP,wsj_0043.44.0,ref,Lee,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0043.44.1,iquote,Lee,NNP,0,-0.405923499,says
-0.260896966,0,a,DT,wsj_0044.2.0,ref,she,PRP,-4.972718629,0.701568669,spotted
-0.260896966,0,a,DT,wsj_0044.2.1,dat-np-np,she,PRP,-4.972718629,0.701568669,spotted
-0.083803415,1,a,DT,wsj_0044.2.2,pre-adv,She,PRP,-4.972718629,0.701568669,spotted
-0.260896966,0,a,DT,wsj_0044.2.3,post-adj3,she,PRP,-4.972718629,0.701568669,spotted
-0.260896966,0,a,DT,wsj_0044.2.4,post-adj3,she,PRP,-4.972718629,0.701568669,spotted
-0.260896966,0,a,DT,wsj_0044.2.5,post-adj3,she,PRP,-4.972718629,0.701568669,spotted
-0.260896966,0,a,DT,wsj_0044.2.6,post-adj3,she,PRP,-4.972718629,0.701568669,spotted
-0.260896966,0,a,DT,wsj_0044.2.7,post-adj3,she,PRP,-4.972718629,0.701568669,spotted
-0.260896966,0,a,DT,wsj_0044.2.8,dat-np-pp,she,PRP,-4.972718629,0.701568669,spotted
0.383607106,0,used,VBN,wsj_0044.6.0,ref,used,VBN,0.506381559,0.506381559,is
0,0,used,VBN,wsj_0044.6.1,post-adv,used,VBN,0.506381559,0.506381559,is
0.436824276,0,used,VBN,wsj_0044.6.2,post-adj2,used,VBN,0.506381559,0.506381559,is
0,0,,,wsj_0044.10.0,ref,he,PRP,0,0.701568669,said
0,0,he,PRP,wsj_0044.10.1,quote,he,PRP,0.701568669,0.701568669,said
0.245362168,0,she,PRP,wsj_0044.12.0,ref,Yeargin,NNP,0.701568669,-0.405923499,admitted
0.475778418,0,she,PRP,wsj_0044.12.1,post-adj2,Yeargin,NNP,0.701568669,-0.405923499,admitted
0.332896818,0,she,PRP,wsj_0044.12.2,dat-np-pp,Yeargin,NNP,0.701568669,-0.405923499,admitted
0.104531481,0,the,DT,wsj_0044.19.0,ref,she,PRP,-4.972718629,0.701568669,left
0.108718961,0,the,DT,wsj_0044.19.1,dat-np-np,she,PRP,-4.972718629,0.701568669,left
-0.028603878,0,Walt,NNP,wsj_0044.24.0,ref,Haney,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0044.24.1,iquote,Haney,NNP,0,-0.405923499,says
-0.494166211,0,that,IN,wsj_0044.27.0,ref,that,IN,-2.88295062,-2.88295062,concluded
-0.494166211,0,that,IN,wsj_0044.27.1,post-adj2,that,IN,-2.88295062,-2.88295062,concluded
-0.041422252,0,standardized,JJ,wsj_0044.28.0,ref,group,NN,-1.503254446,0.301443272,says
-0.34518543,0,because,IN,wsj_0044.28.1,post-adv,group,NN,-2.88295062,0.301443272,says
-0.12139021,0,standardized,JJ,wsj_0044.28.2,post-adv,group,NN,-1.503254446,0.301443272,says
0.059256832,0,standardized,JJ,wsj_0044.28.3,post-adv,group,NN,-1.503254446,0.301443272,says
-0.232425684,0,surfaced,VBN,wsj_0044.29.0,ref,surfaced,VBN,0.506381559,0.506381559,has
-0.140678703,0,surfaced,VBN,wsj_0044.29.1,post-adj2,surfaced,VBN,0.506381559,0.506381559,has
-0.082886247,0,posted,VBN,wsj_0044.40.0,ref,posted,VBN,0.506381559,0.506381559,has
0.029424494,0,posted,VBN,wsj_0044.40.1,post-adv,posted,VBN,0.506381559,0.506381559,has
-0.079890866,1,posted,VBN,wsj_0044.40.2,pre-adv,posted,VBN,0.506381559,0.506381559,has
-0.213386561,-1,the,DT,wsj_0044.43.0,ref,founder,NN,-4.972718629,0.301443272,Says
-0.293707017,-1,the,DT,wsj_0044.43.1,post-adv,founder,NN,-4.972718629,0.301443272,Says
0.133947507,0,the,DT,wsj_0044.45.0,ref,he,PRP,-4.972718629,0.701568669,says
0.133947507,0,the,DT,wsj_0044.45.1,pre-adj2,he,PRP,-4.972718629,0.701568669,says
-0.080951798,0,educated,VBN,wsj_0044.47.0,ref,educated,VBN,0.506381559,0.506381559,has
